KD2 vs codex-rust-v0.143.0 full semantic file inventory
Base: C:\Users\kuh\Desktop\codex-rust-v0.143.0\codex-rs
KD2:  C:\Users\kuh\Desktop\codexKD2\codex-rs
Source TSV: C:\Users\kuh\Desktop\kd4\kd2_vs_0_143_semantic_inventory.tsv
Columns: status | top | ext | base_bytes | kd2_bytes | rel
modified | state | .rs | 2563 | 1446 | state\src\migrations.rs
modified | state | .rs | 1585 | 1538 | state\src\model\mod.rs
modified | state | .rs | 23361 | 20817 | state\src\model\thread_metadata.rs
modified | state | .rs | 23713 | 22773 | state\src\runtime.rs
modified | state | .rs | 67711 | 67841 | state\src\runtime\logs.rs
modified | state | .rs | 189712 | 188750 | state\src\runtime\memories.rs
modified | state | .rs | 2139 | 2001 | state\src\runtime\test_support.rs
modified | state | .rs | 111558 | 93335 | state\src\runtime\threads.rs
modified | thread-manager-sample | .rs | 15505 | 15392 | thread-manager-sample\src\main.rs
modified | thread-store | .toml | 917 | 883 | thread-store\Cargo.toml
modified | thread-store | .rs | 1790 | 1441 | thread-store\src\error.rs
modified | thread-store | .rs | 30576 | 20828 | thread-store\src\in_memory.rs
modified | thread-store | .rs | 1863 | 1826 | thread-store\src\lib.rs
modified | thread-store | .rs | 10748 | 9821 | thread-store\src\live_thread.rs
modified | thread-store | .rs | 6412 | 6352 | thread-store\src\local\archive_thread.rs
modified | thread-store | .rs | 1851 | 1490 | thread-store\src\local\create_thread.rs
modified | thread-store | .rs | 9205 | 9058 | thread-store\src\local\helpers.rs
modified | thread-store | .rs | 16972 | 15969 | thread-store\src\local\list_threads.rs
modified | thread-store | .rs | 8042 | 6481 | thread-store\src\local\live_writer.rs
modified | thread-store | .rs | 47998 | 38298 | thread-store\src\local\mod.rs
modified | thread-store | .rs | 54081 | 53259 | thread-store\src\local\read_thread.rs
modified | thread-store | .rs | 7991 | 6946 | thread-store\src\local\search_threads.rs
modified | thread-store | .rs | 3297 | 2729 | thread-store\src\local\test_support.rs
modified | thread-store | .rs | 7300 | 7239 | thread-store\src\local\unarchive_thread.rs
modified | thread-store | .rs | 69120 | 61952 | thread-store\src\local\update_thread_metadata.rs
modified | thread-store | .rs | 5649 | 5174 | thread-store\src\store.rs
modified | thread-store | .rs | 23203 | 21631 | thread-store\src\thread_metadata_sync.rs
modified | thread-store | .rs | 31421 | 28421 | thread-store\src\types.rs
modified | tools | .toml | 1000 | 1045 | tools\Cargo.toml
modified | tools | .md | 2889 | 1647 | tools\README.md
modified | tools | .rs | 26262 | 26537 | tools\src\json_schema.rs
modified | tools | .rs | 4717 | 4768 | tools\src\lib.rs
modified | tools | .rs | 3498 | 4620 | tools\src\mcp_tool_tests.rs
modified | tools | .rs | 2106 | 2217 | tools\src\mcp_tool.rs
modified | tools | .rs | 7147 | 8662 | tools\src\request_plugin_install_tests.rs
modified | tools | .rs | 3639 | 4343 | tools\src\request_plugin_install.rs
modified | tools | .rs | 4637 | 4603 | tools\src\response_history.rs
modified | tools | .rs | 5557 | 7069 | tools\src\responses_api_tests.rs
modified | tools | .rs | 4373 | 8284 | tools\src\responses_api.rs
modified | tools | .rs | 4218 | 4283 | tools\src\tool_call.rs
modified | tools | .rs | 6390 | 6340 | tools\src\tool_config_tests.rs
modified | tools | .rs | 2566 | 2441 | tools\src\tool_discovery_tests.rs
modified | tools | .rs | 4512 | 4635 | tools\src\tool_discovery.rs
modified | tools | .rs | 9425 | 9615 | tools\src\tool_output.rs
modified | tools | .rs | 663 | 652 | tools\src\tool_payload.rs
modified | tools | .rs | 9105 | 9021 | tools\src\tool_spec_tests.rs
modified | tools | .rs | 4824 | 4720 | tools\src\tool_spec.rs
modified | tui | .toml | 5378 | 5338 | tui\Cargo.toml
modified | tui | .rs | 39005 | 38873 | tui\src\app_backtrack.rs
modified | tui | .rs | 8413 | 8305 | tui\src\app_command.rs
modified | tui | .rs | 36156 | 32813 | tui\src\app_event.rs
modified | tui | .rs | 97378 | 96427 | tui\src\app_server_session.rs
modified | tui | .rs | 4871 | 4888 | tui\src\app_server_session\fs.rs
modified | tui | .rs | 57619 | 57087 | tui\src\app.rs
modified | tui | .rs | 3950 | 3901 | tui\src\app\agent_status_feed_tests.rs
modified | tui | .rs | 7752 | 8010 | tui\src\app\agent_status_feed.rs
modified | tui | .rs | 14384 | 14056 | tui\src\app\app_server_event_targets.rs
modified | tui | .rs | 8879 | 9896 | tui\src\app\app_server_events.rs
modified | tui | .rs | 37345 | 37038 | tui\src\app\app_server_requests.rs
modified | tui | .rs | 57812 | 53222 | tui\src\app\background_requests.rs
modified | tui | .rs | 53359 | 53356 | tui\src\app\config_persistence.rs
modified | tui | .rs | 111886 | 101843 | tui\src\app\event_dispatch.rs
modified | tui | .rs | 9359 | 9209 | tui\src\app\history_ui.rs
modified | tui | .rs | 8936 | 8832 | tui\src\app\loaded_threads.rs
modified | tui | .rs | 38069 | 37935 | tui\src\app\pending_interactive_replay.rs
modified | tui | .rs | 6724 | 5223 | tui\src\app\plugin_mentions.rs
modified | tui | .rs | 36677 | 36467 | tui\src\app\session_lifecycle.rs
modified | tui | .rs | 27512 | 26946 | tui\src\app\side.rs
modified | tui | .rs | 16745 | 16708 | tui\src\app\startup_prompts.rs
modified | tui | .rs | 224091 | 222181 | tui\src\app\tests.rs
modified | tui | .rs | 12028 | 12019 | tui\src\app\tests\model_catalog.rs
modified | tui | .rs | 24200 | 24059 | tui\src\app\thread_events.rs
modified | tui | .rs | 66652 | 65549 | tui\src\app\thread_routing.rs
modified | tui | .rs | 18084 | 17980 | tui\src\app\thread_session_state.rs
modified | tui | .rs | 5135 | 5025 | tui\src\approval_events.rs
modified | tui | .rs | 87547 | 86726 | tui\src\bottom_pane\approval_overlay.rs
modified | tui | .rs | 4956 | 4754 | tui\src\bottom_pane\bottom_pane_view.rs
modified | tui | .rs | 432938 | 435746 | tui\src\bottom_pane\chat_composer.rs
modified | tui | .rs | 23697 | 24913 | tui\src\bottom_pane\command_popup.rs
modified | tui | .rs | 75379 | 74778 | tui\src\bottom_pane\footer.rs
modified | tui | .rs | 103641 | 102846 | tui\src\bottom_pane\list_selection_view.rs
modified | tui | .rs | 96164 | 96438 | tui\src\bottom_pane\mcp_server_elicitation.rs
modified | tui | .rs | 9116 | 9078 | tui\src\bottom_pane\mentions_v2\render.rs
modified | tui | .rs | 111244 | 108812 | tui\src\bottom_pane\mod.rs
modified | tui | .rs | 37344 | 37320 | tui\src\bottom_pane\multi_select_picker.rs
modified | tui | .rs | 137649 | 138296 | tui\src\bottom_pane\request_user_input\mod.rs
modified | tui | .rs | 28770 | 28729 | tui\src\bottom_pane\selection_popup_common.rs
modified | tui | .rs | 11507 | 11508 | tui\src\bottom_pane\slash_commands.rs
modified | tui | .snap | 1019 | 1019 | tui\src\bottom_pane\snapshots\codex_tui__bottom_pane__chat_composer__tests__default_unified_mention_popup.snap
modified | tui | .snap | 2058 | 2132 | tui\src\bottom_pane\snapshots\codex_tui__bottom_pane__command_popup__tests__command_popup_default_items.snap
modified | tui | .rs | 25368 | 25031 | tui\src\bottom_pane\status_line_setup.rs
modified | tui | .rs | 10417 | 10381 | tui\src\bottom_pane\status_line_style.rs
modified | tui | .rs | 8999 | 8854 | tui\src\bottom_pane\status_surface_preview.rs
modified | tui | .rs | 140138 | 140109 | tui\src\bottom_pane\textarea.rs
modified | tui | .rs | 85535 | 83378 | tui\src\chatwidget.rs
modified | tui | .rs | 17278 | 17383 | tui\src\chatwidget\command_lifecycle.rs
modified | tui | .rs | 12362 | 11662 | tui\src\chatwidget\constructor.rs
modified | tui | .rs | 5251 | 5436 | tui\src\chatwidget\goal_menu.rs
modified | tui | .rs | 4838 | 4882 | tui\src\chatwidget\hook_lifecycle.rs
modified | tui | .rs | 9033 | 8426 | tui\src\chatwidget\input_flow.rs
modified | tui | .rs | 19287 | 18172 | tui\src\chatwidget\interaction.rs
modified | tui | .rs | 9031 | 8990 | tui\src\chatwidget\interrupts.rs
modified | tui | .rs | 20868 | 16175 | tui\src\chatwidget\model_popups.rs
modified | tui | .rs | 6817 | 6295 | tui\src\chatwidget\permissions_menu.rs
modified | tui | .rs | 38680 | 90228 | tui\src\chatwidget\plugins.rs
modified | tui | .rs | 7286 | 7290 | tui\src\chatwidget\protocol_requests.rs
modified | tui | .rs | 15363 | 15138 | tui\src\chatwidget\protocol.rs
modified | tui | .rs | 19948 | 19299 | tui\src\chatwidget\rate_limits.rs
modified | tui | .rs | 10032 | 3671 | tui\src\chatwidget\reasoning_shortcuts.rs
modified | tui | .rs | 5018 | 4665 | tui\src\chatwidget\rendering.rs
modified | tui | .rs | 8063 | 8010 | tui\src\chatwidget\replay.rs
modified | tui | .rs | 9277 | 9238 | tui\src\chatwidget\session_flow.rs
modified | tui | .rs | 29700 | 28399 | tui\src\chatwidget\settings.rs
modified | tui | .rs | 18096 | 18038 | tui\src\chatwidget\skills.rs
modified | tui | .rs | 46269 | 46498 | tui\src\chatwidget\slash_dispatch.rs
modified | tui | .snap | 357 | 354 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__app_server_guardian_review_denied_renders_denied_request.snap
modified | tui | .snap | 365 | 362 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__app_server_guardian_review_timed_out_renders_timed_out_request.snap
modified | tui | .snap | 310 | 307 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__app_server_mcp_startup_failure_renders_warning_history.snap
modified | tui | .snap | 655 | 631 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__chatwidget_tall.snap
modified | tui | .snap | 348 | 345 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__compact_queues_user_messages_snapshot.snap
modified | tui | .snap | 126 | 115 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__disabled_slash_command_while_task_running_snapshot.snap
modified | tui | .snap | 296 | 320 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__goal_menu_active.snap
modified | tui | .snap | 294 | 318 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__goal_menu_budget_limited.snap
modified | tui | .snap | 293 | 290 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__guardian_approved_exec_renders_approved_request.snap
modified | tui | .snap | 336 | 333 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__guardian_approved_request_permissions_renders_request_summary.snap
modified | tui | .snap | 585 | 582 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__guardian_denied_exec_renders_warning_and_denied_request.snap
modified | tui | .snap | 308 | 305 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__guardian_parallel_reviews_render_aggregate_status.snap
modified | tui | .snap | 449 | 446 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__guardian_timed_out_exec_renders_warning_and_timed_out_request.snap
modified | tui | .snap | 704 | 704 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__mcp_startup_header_booting.snap
modified | tui | .snap | 762 | 313 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__model_reasoning_selection_popup_extra_high_warning.snap
modified | tui | .snap | 494 | 313 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__model_reasoning_selection_popup.snap
modified | tui | .snap | 251 | 248 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__pending_token_activity_refresh_renders_above_composer_snapshot.snap
modified | tui | .snap | 668 | 616 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__plugin_detail_popup_installable.snap
modified | tui | .snap | 630 | 511 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__plugin_detail_popup_installed.snap
modified | tui | .snap | 734 | 713 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__plugins_popup_curated_marketplace.snap
modified | tui | .snap | 540 | 529 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__plugins_popup_newly_installed_marketplace.snap
modified | tui | .snap | 447 | 435 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__plugins_popup_search_filtered.snap
modified | tui | .snap | 702 | 702 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__preamble_keeps_working_status.snap
modified | tui | .snap | 1131 | 1051 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__profile_permissions_selection_popup_with_custom_profiles.snap
modified | tui | .snap | 344 | 341 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__review_queues_user_messages_snapshot.snap
modified | tui | .snap | 501 | 502 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__side_context_label_shows_parent_status.snap
modified | tui | .snap | 696 | 696 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__slash_side_requests_forked_side_question_while_task_running.snap
modified | tui | .snap | 541 | 541 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__status_line_model_with_reasoning_context_remaining_footer.snap
modified | tui | .snap | 541 | 541 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__status_line_model_with_reasoning_fast_footer.snap
modified | tui | .snap | 539 | 539 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__status_line_model_with_reasoning_plan_mode_footer.snap
modified | tui | .snap | 710 | 710 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__status_widget_active.snap
modified | tui | .snap | 706 | 706 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__unified_exec_begin_restores_working_status.snap
modified | tui | .snap | 267 | 264 | tui\src\chatwidget\snapshots\codex_tui__chatwidget__tests__unified_exec_wait_status_renders_command_in_single_details_row.snap
modified | tui | .rs | 15760 | 15480 | tui\src\chatwidget\status_controls.rs
modified | tui | .rs | 47888 | 43928 | tui\src\chatwidget\status_surfaces.rs
modified | tui | .rs | 20041 | 19841 | tui\src\chatwidget\streaming.rs
modified | tui | .rs | 14321 | 14159 | tui\src\chatwidget\tests.rs
modified | tui | .rs | 48961 | 39670 | tui\src\chatwidget\tests\app_server.rs
modified | tui | .rs | 18292 | 17938 | tui\src\chatwidget\tests\approval_requests.rs
modified | tui | .rs | 54707 | 54632 | tui\src\chatwidget\tests\composer_submission.rs
modified | tui | .rs | 61967 | 61035 | tui\src\chatwidget\tests\exec_flow.rs
modified | tui | .rs | 54027 | 51985 | tui\src\chatwidget\tests\helpers.rs
modified | tui | .rs | 42505 | 42516 | tui\src\chatwidget\tests\history_replay.rs
modified | tui | .rs | 23240 | 23134 | tui\src\chatwidget\tests\mcp_startup.rs
modified | tui | .rs | 45606 | 44521 | tui\src\chatwidget\tests\permissions.rs
modified | tui | .rs | 63192 | 63051 | tui\src\chatwidget\tests\plan_mode.rs
modified | tui | .rs | 128433 | 107383 | tui\src\chatwidget\tests\popups_and_settings.rs
modified | tui | .rs | 107431 | 106480 | tui\src\chatwidget\tests\slash_commands.rs
modified | tui | .snap | 2919 | 2579 | tui\src\chatwidget\tests\snapshots\codex_tui__chatwidget__tests__approval_requests__exec_approval_modal_exec.snap
modified | tui | .rs | 149939 | 134424 | tui\src\chatwidget\tests\status_and_layout.rs
modified | tui | .rs | 7793 | 6395 | tui\src\chatwidget\tests\status_command_tests.rs
modified | tui | .rs | 13485 | 12993 | tui\src\chatwidget\tests\status_surface_previews.rs
modified | tui | .rs | 5658 | 5538 | tui\src\chatwidget\tests\terminal_title.rs
modified | tui | .rs | 11804 | 11439 | tui\src\chatwidget\tokens.rs
modified | tui | .rs | 15738 | 15753 | tui\src\chatwidget\tokens\chart.rs
modified | tui | .rs | 9410 | 9359 | tui\src\chatwidget\tool_lifecycle.rs
modified | tui | .rs | 18818 | 19214 | tui\src\chatwidget\tool_requests.rs
modified | tui | .rs | 21162 | 20203 | tui\src\chatwidget\turn_runtime.rs
modified | tui | .rs | 20226 | 20178 | tui\src\chatwidget\windows_sandbox_prompts.rs
modified | tui | .rs | 33148 | 33223 | tui\src\clipboard_copy.rs
modified | tui | .rs | 7239 | 7255 | tui\src\config_update.rs
modified | tui | .rs | 35923 | 35632 | tui\src\custom_terminal.rs
modified | tui | .rs | 45390 | 45300 | tui\src\debug_config.rs
modified | tui | .rs | 96957 | 94771 | tui\src\diff_render.rs
modified | tui | .rs | 38971 | 39268 | tui\src\exec_cell\render.rs
modified | tui | .rs | 9827 | 770 | tui\src\external_agent_config_migration_flow_tests.rs
modified | tui | .rs | 11073 | 5100 | tui\src\external_agent_config_migration_flow.rs
modified | tui | .rs | 9315 | 5659 | tui\src\external_agent_config_migration_model.rs
modified | tui | .rs | 36520 | 35638 | tui\src\external_agent_config_migration.rs
modified | tui | .rs | 31666 | 35735 | tui\src\get_git_diff.rs
modified | tui | .rs | 37348 | 31946 | tui\src\history_cell\hook_cell.rs
modified | tui | .rs | 25274 | 25284 | tui\src\history_cell\mcp.rs
modified | tui | .rs | 17556 | 17532 | tui\src\history_cell\messages.rs
modified | tui | .rs | 12214 | 12335 | tui\src\history_cell\mod.rs
modified | tui | .rs | 8015 | 6897 | tui\src\history_cell\notices.rs
modified | tui | .rs | 3136 | 2930 | tui\src\history_cell\patches.rs
